4, 4, 5, 4, 4, 4, 4, 4, 3, 4
111, 104, 115, 114, 106, 111, 109, 113, 117, 116
150, 146, 145, 146, 145, 147, 145, 143, 145, 146
266, 259, 238, 195, 204, 259, 242, 217, 236, 220
4, 4, 5, 4, 4, 4, 4, 4, 3, 4
111, 104, 115, 114, 106, 111, 109, 113, 117, 116
150, 146, 145, 146, 145, 147, 145, 143, 145, 146
266, 259, 238, 195, 204, 259, 242, 217, 236, 220
